16,10,20.000000,50.000000,2.000000
20,0.0065715,40,40,2.3313e-09,-3.9186e-07,1.6052e-05,0,4.4046e-20,-2.3313e-09,3.9186e-07,-1.6052e-05,-4.6933e-35,0.0065715
20,0.0049286,40,40,4.2565e-09,-4.9454e-07,1.6052e-05,0,3.3034e-20,-4.2565e-09,4.9454e-07,-1.6052e-05,0,0.0049286
20,0.0032857,40,40,-6.1818e-09,3.9186e-07,-3.7301e-06,2.7105e-20,3.6287e-18,-6.1818e-09,5.9722e-07,-1.6052e-05,0,0.0032857
20,0.0016429,20,20,9.3252e-09,-7.8373e-07,1.6052e-05,0,4.9297e-19,-9.3252e-09,7.8373e-07,-1.6052e-05,1.3553e-20,0.0016429
20,0.00065715,20,20,2.7807e-08,-1.2766e-06,1.6052e-05,0,1.9694e-19,-2.7807e-08,1.2766e-06,-1.6052e-05,0,0.00065715
20,-0.0065715,40,40,-2.3313e-09,3.9186e-07,-1.6052e-05,-2.2262e-32,1.2965e-33,2.3313e-09,-3.9186e-07,1.6052e-05,4.6933e-35,-0.0065715
20,-0.0049286,40,40,-4.2565e-09,4.9454e-07,-1.6052e-05,2.7105e-20,2.9646e-20,-4.2565e-09,1.865e-07,2.4306e-06,2.7105e-20,-0.0049286
20,-0.0032857,40,40,-6.1818e-09,5.9722e-07,-1.6052e-05,0,3.5575e-20,-6.1818e-09,3.9186e-07,-3.7301e-06,2.7105e-20,-0.0032857
20,-0.0016429,20,20,-9.3252e-09,7.8373e-07,-1.6052e-05,0,-4.9297e-19,9.3252e-09,-7.8373e-07,1.6052e-05,-1.3553e-20,-0.0016429
20,-0.00065715,20,60,-2.7807e-08,1.2766e-06,-1.6052e-05,0,-1.9694e-19,-4.3067e-09,5.1071e-07,-1.4956e-05,-1.6941e-21,-0.00065715
22,0.005431,40,40,4.8775e-10,-2.0874e-07,1.0963e-05,2.157e-32,-1.2519e-32,4.8775e-10,1.307e-07,-9.4026e-06,5.6752e-36,0.005431
22,0.0040732,40,40,-2.0789e-09,3.902e-08,4.3111e-06,0,1.6076e-18,-2.0789e-09,2.936e-07,-1.0963e-05,0,0.0040732
22,0.0027155,40,40,-3.67e-09,2.0874e-07,-7.804e-07,0,2.8401e-18,-3.67e-09,3.7845e-07,-1.0963e-05,0,0.0027155
22,0.0013577,20,20,1.951e-09,-4.1747e-07,1.0963e-05,0,4.0658e-19,-1.951e-09,4.1747e-07,-1.0963e-05,0,0.0013577
22,0.0005431,20,20,-1.7226e-08,5.5325e-07,-2.817e-06,0,8.7244e-19,-1.7226e-08,8.248e-07,-1.0963e-05,0,0.0005431
22,-0.005431,40,40,-4.8775e-10,2.0874e-07,-1.0963e-05,-1.1175e-32,3.7077e-34,-4.8775e-10,-1.307e-07,9.4026e-06,-5.6752e-36,-0.005431
22,-0.0040732,40,40,2.0789e-09,-3.902e-08,-4.3111e-06,0,-1.6076e-18,-2.0789e-09,3.902e-08,4.3111e-06,0,-0.0040732
22,-0.0027155,40,40,-3.67e-09,3.7845e-07,-1.0963e-05,0,1.2705e-20,-3.67e-09,2.0874e-07,-7.804e-07,0,-0.0027155
22,-0.0013577,20,20,-1.951e-09,4.1747e-07,-1.0963e-05,0,-4.0658e-19,-1.951e-09,-2.6139e-07,9.4026e-06,0,-0.0013577
22,-0.0005431,20,20,-1.7226e-08,8.248e-07,-1.0963e-05,0,-1.6263e-19,-1.7226e-08,5.5325e-07,-2.817e-06,0,-0.0005431
24,0.0045635,60,60,1.0708e-09,-1.7075e-07,7.6577e-06,-3.491e-31,-1.0893e-32,-1.0939e-09,1.7352e-07,-7.7409e-06,-1.3553e-20,0.0045635
24,0.0034226,40,40,-8.2718e-10,-4.0783e-08,5.0939e-06,0,6.3967e-19,8.2718e-10,4.0783e-08,-5.0939e-06,0,0.0034226
24,0.0022818,40,40,-2.1641e-09,1.0183e-07,8.1566e-07,0,1.675e-18,-2.1641e-09,2.4444e-07,-7.7409e-06,0,0.0022818
24,0.0011409,40,40,3.5011e-09,-3.1574e-07,7.7409e-06,-6.7763e-21,7.4115e-21,-3.5011e-09,3.1574e-07,-7.7409e-06,0,0.0011409
24,0.00045635,20,20,1.0796e-08,-5.4592e-07,7.7409e-06,0,1.368e-19,-1.0796e-08,5.4592e-07,-7.7409e-06,0,0.00045635
24,-0.0045635,60,60,-1.0708e-09,1.7075e-07,-7.6577e-06,2.0329e-34,-6.8269e-34,1.0939e-09,-1.7352e-07,7.7409e-06,1.3553e-20,-0.0045635
24,-0.0034226,40,40,-8.2718e-10,1.7313e-07,-7.7409e-06,6.7763e-21,3.1975e-20,-8.2718e-10,-4.0783e-08,5.0939e-06,0,-0.0034226
24,-0.0022818,40,60,-2.1641e-09,2.4444e-07,-7.7409e-06,6.7763e-21,1.3976e-20,1.6221e-09,-2.1578e-07,7.7409e-06,0,-0.0022818
24,-0.0011409,40,40,-3.5011e-09,3.1574e-07,-7.7409e-06,3.3881e-21,6.988e-21,-3.5011e-09,2.4444e-07,-3.4626e-06,1.3553e-20,-0.0011409
24,-0.00045635,20,20,-1.0796e-08,5.4592e-07,-7.7409e-06,0,-1.368e-19,-1.0796e-08,3.1774e-07,-8.9566e-07,0,-0.00045635
26,0.0038884,60,60,6.6104e-10,-1.1533e-07,5.6201e-06,0,6.0139e-20,6.6104e-10,-4.3321e-08,-8.6062e-07,-4.2352e-22,0.0038884
26,0.0029163,40,40,-9.4995e-11,-8.3536e-08,5.3161e-06,-4.2352e-22,-2.2658e-20,-9.4995e-11,9.8735e-08,-5.6201e-06,0,0.0029163
26,0.0019442,40,40,1.2342e-09,-1.5949e-07,5.6201e-06,-1.3553e-20,1.3129e-20,1.2342e-09,-3.7978e-08,-1.6707e-06,3.3881e-20,0.0019442
26,0.00097211,40,40,2.3734e-09,-2.2025e-07,5.6201e-06,-6.7763e-21,6.5645e-21,-2.3734e-09,2.2025e-07,-5.6201e-06,0,0.00097211
26,0.00038884,20,20,-6.7594e-09,1.7317e-07,2.1255e-07,0,2.252e-19,6.7594e-09,-1.7317e-07,-2.1255e-07,0,0.00038884
26,-0.0038884,60,60,-6.6104e-10,1.1533e-07,-5.6201e-06,0,6.0139e-20,-6.6104e-10,4.3321e-08,8.6062e-07,4.2352e-22,-0.0038884
26,-0.0029163,40,40,9.4995e-11,8.3536e-08,-5.3161e-06,0,-7.346e-20,-9.4995e-11,-8.3536e-08,5.3161e-06,5.0822e-21,-0.0029163
26,-0.0019442,40,40,-1.2342e-09,1.5949e-07,-5.6201e-06,2.0329e-20,1.2282e-20,-1.2342e-09,3.7978e-08,1.6707e-06,-3.3881e-21,-0.0019442
26,-0.00097211,40,40,-2.3734e-09,2.2025e-07,-5.6201e-06,1.0164e-20,6.141e-21,-2.3734e-09,1.5949e-07,-1.9747e-06,0,-0.00097211
26,-0.00038884,20,20,6.7594e-09,-1.7317e-07,-2.1255e-07,0,-2.252e-19,-6.7594e-09,1.7317e-07,2.1255e-07,0,-0.00038884
28,0.0033528,60,60,3.8455e-10,-7.719e-08,4.1784e-06,-3.7191e-36,-3.1559e-35,3.8455e-10,-1.5101e-08,-1.4096e-06,-6.0185e-36,0.0033528
28,0.0025146,60,60,5.7857e-10,-9.2712e-08,4.1784e-06,0,3.8752e-20,-5.7857e-10,9.2712e-08,-4.1784e-06,1.3553e-20,0.0025146
28,0.0016764,40,40,-6.4695e-10,-6.3108e-10,2.1081e-06,0,5.0029e-19,6.4695e-10,6.3108e-10,-2.1081e-06,0,0.0016764
28,0.0008382,40,40,-1.6292e-09,1.0414e-07,-1.0351e-06,0,-1.8741e-19,-1.6292e-09,1.5653e-07,-4.1784e-06,0,0.0008382
